State,Zipcode,Population,Number of Households,Household Income,Poverty Count,Poverty Rate,Total Commute Time,Average Commute Time,Total Vehicles,Average Vehicles per Household
48,76597,2657.0,0.0,-666666666.0,0.0,0.0,0.0,,-666666666.0,-inf
48,76598,479.0,0.0,-666666666.0,0.0,0.0,0.0,,-666666666.0,-inf
48,76599,2339.0,0.0,-666666666.0,0.0,0.0,0.0,,-666666666.0,-inf
48,76621,867.0,355.0,77125.0,37.0,4.267589388696655,465.0,1.3098591549295775,445.0,1.2535211267605635
48,76622,1160.0,444.0,58988.0,58.0,5.0,510.0,1.1486486486486487,485.0,1.0923423423423424
48,76623,259.0,81.0,66750.0,29.0,11.196911196911197,129.0,1.5925925925925926,115.0,1.4197530864197532
48,76624,2015.0,727.0,73405.0,321.0,15.930521091811414,849.0,1.1678129298486932,810.0,1.1141678129298487
48,76626,1386.0,457.0,56985.0,167.0,12.04906204906205,486.0,1.0634573304157549,455.0,0.9956236323851203
48,76627,1511.0,531.0,62344.0,94.0,6.2210456651224355,667.0,1.256120527306968,610.0,1.1487758945386064
48,76628,54.0,27.0,28125.0,8.0,14.814814814814815,26.0,0.9629629629629629,25.0,0.9259259259259259
48,76629,1668.0,721.0,42847.0,320.0,19.18465227817746,586.0,0.812760055478502,535.0,0.7420249653259362
48,76630,1359.0,472.0,77564.0,188.0,13.833701250919795,507.0,1.0741525423728813,500.0,1.0593220338983051
48,76631,692.0,193.0,70781.0,68.0,9.826589595375722,303.0,1.5699481865284974,275.0,1.4248704663212435
48,76632,1613.0,588.0,44643.0,244.0,15.127092374457533,687.0,1.1683673469387754,525.0,0.8928571428571429
48,76633,5290.0,1793.0,94620.0,175.0,3.3081285444234405,2281.0,1.2721695482431679,2105.0,1.174010039040714
48,76634,7431.0,2930.0,55923.0,1095.0,14.735567218409367,3056.0,1.0430034129692833,2745.0,0.9368600682593856
48,76635,1290.0,450.0,38947.0,291.0,22.558139534883722,506.0,1.1244444444444444,480.0,1.0666666666666667
48,76636,1525.0,574.0,58889.0,149.0,9.770491803278688,737.0,1.28397212543554,705.0,1.2282229965156795
48,76637,540.0,251.0,50221.0,94.0,17.40740740740741,187.0,0.7450199203187251,165.0,0.6573705179282868
48,76638,2910.0,1036.0,80833.0,175.0,6.013745704467354,1229.0,1.1862934362934363,1155.0,1.114864864864865
48,76639,1318.0,559.0,43125.0,173.0,13.125948406676782,484.0,0.8658318425760286,455.0,0.813953488372093
48,76640,3567.0,1222.0,41479.0,1065.0,29.857022708158116,1269.0,1.0384615384615385,1130.0,0.9247135842880524
48,76641,1575.0,578.0,40357.0,333.0,21.142857142857142,536.0,0.9273356401384083,480.0,0.8304498269896193
48,76642,6949.0,2528.0,45761.0,1154.0,16.606706000863433,2479.0,0.9806170886075949,2320.0,0.9177215189873418
48,76643,14523.0,5425.0,72077.0,1011.0,6.9613716174344145,6931.0,1.2776036866359446,6690.0,1.233179723502304
48,76645,10568.0,3746.0,48095.0,1236.0,11.695685087055262,4306.0,1.1494927923117992,3705.0,0.9890549919914575
48,76648,2887.0,1055.0,53575.0,651.0,22.549359196397646,1038.0,0.9838862559241706,970.0,0.919431279620853
48,76649,596.0,245.0,46442.0,68.0,11.409395973154362,192.0,0.7836734693877551,170.0,0.6938775510204082
48,76650,186.0,64.0,54643.0,0.0,0.0,75.0,1.171875,70.0,1.09375
48,76651,3250.0,1247.0,56607.0,310.0,9.538461538461538,1511.0,1.2117080994386529,1395.0,1.1186848436246992
48,76652,1349.0,519.0,45216.0,302.0,22.386953298739808,441.0,0.8497109826589595,395.0,0.7610789980732178
48,76653,1279.0,468.0,52917.0,206.0,16.106333072713056,437.0,0.9337606837606838,345.0,0.7371794871794872
48,76654,139.0,57.0,27917.0,47.0,33.81294964028777,42.0,0.7368421052631579,40.0,0.7017543859649122
48,76655,8312.0,2921.0,97760.0,604.0,7.26660250240616,4338.0,1.485107839780897,4025.0,1.3779527559055118
48,76656,2446.0,712.0,57292.0,257.0,10.506950122649224,1145.0,1.6081460674157304,1030.0,1.446629213483146
48,76657,10108.0,3379.0,80525.0,720.0,7.123070834982192,4836.0,1.4311926605504588,4360.0,1.2903225806451613
48,76660,561.0,169.0,50568.0,61.0,10.87344028520499,241.0,1.4260355029585798,205.0,1.21301775147929
48,76661,7755.0,2081.0,24970.0,2712.0,34.970986460348165,1852.0,0.8899567515617491,1580.0,0.7592503604036521
48,76664,3688.0,1214.0,46406.0,550.0,14.913232104121475,1354.0,1.115321252059308,1295.0,1.0667215815485998
48,76665,2417.0,954.0,49375.0,440.0,18.204385601985933,931.0,0.9758909853249476,835.0,0.8752620545073375
48,76666,268.0,91.0,51528.0,44.0,16.417910447761194,105.0,1.1538461538461537,95.0,1.043956043956044
48,76667,11098.0,3814.0,44241.0,2363.0,21.292124707154443,4429.0,1.1612480335605664,4125.0,1.0815416885159936
48,76670,1517.0,476.0,47059.0,216.0,14.238628872775214,632.0,1.3277310924369747,545.0,1.1449579831932772
48,76671,1621.0,711.0,48427.0,249.0,15.360888340530536,572.0,0.8045007032348804,495.0,0.6962025316455697
48,76673,1706.0,460.0,47717.0,569.0,33.35287221570926,529.0,1.15,480.0,1.0434782608695652
48,76676,281.0,98.0,52778.0,8.0,2.8469750889679717,122.0,1.2448979591836735,110.0,1.1224489795918366
48,76678,260.0,84.0,40326.0,36.0,13.846153846153847,81.0,0.9642857142857143,70.0,0.8333333333333334
48,76679,1435.0,530.0,56354.0,284.0,19.790940766550523,595.0,1.1226415094339623,560.0,1.0566037735849056
48,76680,279.0,108.0,-666666666.0,29.0,10.394265232974911,100.0,0.9259259259259259,100.0,0.9259259259259259
48,76681,801.0,294.0,40556.0,172.0,21.473158551810236,255.0,0.8673469387755102,225.0,0.7653061224489796
48,76682,2846.0,1015.0,59609.0,297.0,10.435699226985243,1212.0,1.194088669950739,1130.0,1.1133004926108374
48,76685,40.0,32.0,53824.0,0.0,0.0,25.0,0.78125,,
48,76686,195.0,84.0,37500.0,31.0,15.897435897435898,73.0,0.8690476190476191,70.0,0.8333333333333334
48,76687,1879.0,769.0,46220.0,199.0,10.590739755188931,589.0,0.7659297789336801,550.0,0.7152145643693107
48,76689,3565.0,1330.0,56741.0,303.0,8.49929873772791,1531.0,1.151127819548872,1405.0,1.056390977443609
48,76690,1101.0,379.0,38036.0,316.0,28.701180744777474,420.0,1.108179419525066,380.0,1.0026385224274406
48,76691,6333.0,2360.0,63881.0,646.0,10.200536870361598,3065.0,1.298728813559322,2855.0,1.2097457627118644
48,76692,10252.0,4081.0,51409.0,979.0,9.549356223175966,4145.0,1.0156824307767705,3775.0,0.9250183778485666
48,76693,1492.0,514.0,37500.0,329.0,22.050938337801608,434.0,0.8443579766536965,410.0,0.7976653696498055
48,76701,1895.0,706.0,34500.0,465.0,24.53825857519789,801.0,1.1345609065155808,745.0,1.0552407932011332
48,76704,7956.0,3140.0,21398.0,3746.0,47.083961789844146,2496.0,0.7949044585987262,2035.0,0.6480891719745223
48,76705,31734.0,10632.0,44338.0,5978.0,18.83783954118611,12532.0,1.1787057938299472,10955.0,1.030379984951091
48,76706,39221.0,13310.0,34070.0,12672.0,32.30922210040539,16168.0,1.214725770097671,13985.0,1.0507137490608565
48,76707,15688.0,5225.0,29235.0,5554.0,35.402855685874556,5959.0,1.1404784688995215,5195.0,0.9942583732057416
48,76708,27964.0,9740.0,51432.0,4821.0,17.240022886568447,12382.0,1.2712525667351129,11295.0,1.1596509240246407
48,76710,24837.0,10814.0,44983.0,3685.0,14.836735515561461,11972.0,1.1070834103939338,10785.0,0.9973182911041243
48,76711,9988.0,3470.0,46926.0,1912.0,19.142971565879055,4965.0,1.430835734870317,4545.0,1.3097982708933718
48,76712,25525.0,10007.0,71929.0,1207.0,4.72869735553379,11994.0,1.1985610072948936,11420.0,1.141201159188568
48,76798,1591.0,0.0,-666666666.0,0.0,0.0,213.0,inf,80.0,inf
48,76801,25011.0,9324.0,46388.0,3404.0,13.610011594898245,10255.0,1.09984984984985,9455.0,1.014049764049764
48,76802,5251.0,1985.0,60250.0,481.0,9.160159969529614,2465.0,1.2418136020151134,2215.0,1.1158690176322419
48,76820,88.0,50.0,155714.0,0.0,0.0,55.0,1.1,,
48,76821,4561.0,1792.0,44643.0,624.0,13.681210260907696,1870.0,1.0435267857142858,1650.0,0.9207589285714286
48,76823,3024.0,1165.0,48807.0,246.0,8.134920634920634,1273.0,1.0927038626609442,1190.0,1.0214592274678111
48,76824,9.0,9.0,-666666666.0,9.0,100.0,0.0,0.0,-666666666.0,-74074074.0
48,76825,6908.0,2599.0,48017.0,1114.0,16.12623045744065,3049.0,1.1731435167372066,2765.0,1.0638707195075028
48,76827,418.0,171.0,55313.0,20.0,4.784688995215311,166.0,0.9707602339181286,160.0,0.935672514619883
48,76828,240.0,95.0,75313.0,17.0,7.083333333333333,99.0,1.0421052631578946,,
48,76831,0.0,0.0,-666666666.0,0.0,,0.0,,-666666666.0,-inf
48,76832,728.0,224.0,37000.0,57.0,7.829670329670329,267.0,1.1919642857142858,235.0,1.0491071428571428
48,76834,5310.0,2223.0,45706.0,636.0,11.977401129943503,2286.0,1.0283400809716599,2125.0,0.9559154295996402
48,76836,0.0,0.0,-666666666.0,0.0,,0.0,,-666666666.0,-inf
48,76837,2440.0,562.0,34844.0,218.0,8.934426229508198,491.0,0.8736654804270463,450.0,0.800711743772242
48,76841,19.0,10.0,-666666666.0,0.0,0.0,0.0,0.0,-666666666.0,-66666666.6
48,76842,242.0,94.0,41579.0,0.0,0.0,57.0,0.6063829787234043,55.0,0.5851063829787234
48,76844,3534.0,1306.0,51000.0,585.0,16.553480475382003,1402.0,1.0735068912710566,1165.0,0.8920367534456355
48,76845,288.0,109.0,66563.0,13.0,4.513888888888889,79.0,0.7247706422018348,75.0,0.6880733944954128
48,76848,48.0,31.0,35125.0,7.0,14.583333333333334,13.0,0.41935483870967744,,
48,76849,3785.0,1467.0,43231.0,885.0,23.381770145310437,1657.0,1.1295160190865712,1425.0,0.9713701431492843
48,76852,268.0,121.0,56607.0,27.0,10.074626865671641,121.0,1.0,105.0,0.8677685950413223
48,76853,1456.0,530.0,57963.0,138.0,9.478021978021978,513.0,0.9679245283018868,465.0,0.8773584905660378
48,76854,220.0,163.0,27019.0,71.0,32.27272727272727,87.0,0.5337423312883436,,
48,76856,3735.0,1501.0,40170.0,423.0,11.325301204819278,1617.0,1.0772818121252499,1375.0,0.916055962691539
48,76857,1761.0,800.0,43261.0,203.0,11.527541169789892,511.0,0.63875,465.0,0.58125
48,76858,292.0,127.0,34306.0,60.0,20.54794520547945,86.0,0.6771653543307087,80.0,0.6299212598425197
48,76859,2015.0,950.0,36059.0,269.0,13.349875930521092,916.0,0.9642105263157895,735.0,0.7736842105263158
48,76861,1945.0,617.0,65313.0,163.0,8.380462724935732,851.0,1.3792544570502432,795.0,1.2884927066450567
48,76862,207.0,92.0,63833.0,2.0,0.966183574879227,87.0,0.9456521739130435,55.0,0.5978260869565217
48,76864,821.0,301.0,37543.0,78.0,9.500609013398295,193.0,0.6411960132890365,185.0,0.6146179401993356
48,76865,151.0,68.0,-666666666.0,9.0,5.960264900662252,57.0,0.8382352941176471,,
48,76866,537.0,206.0,73750.0,42.0,7.82122905027933,230.0,1.116504854368932,220.0,1.0679611650485437
48,76869,64.0,43.0,30875.0,18.0,28.125,28.0,0.6511627906976745,,
48,76870,270.0,95.0,56875.0,53.0,19.62962962962963,108.0,1.1368421052631579,100.0,1.0526315789473684
48,76871,657.0,277.0,55417.0,88.0,13.39421613394216,319.0,1.151624548736462,295.0,1.0649819494584838
48,76872,770.0,336.0,56875.0,106.0,13.766233766233766,311.0,0.9255952380952381,290.0,0.8630952380952381
48,76873,60.0,41.0,58098.0,4.0,6.666666666666667,0.0,0.0,-666666666.0,-16260162.585365854
48,76874,0.0,0.0,-666666666.0,0.0,,0.0,,-666666666.0,-inf
48,76875,525.0,239.0,45375.0,29.0,5.523809523809524,274.0,1.1464435146443515,250.0,1.0460251046025104
48,76877,4371.0,1484.0,44268.0,585.0,13.383665065202472,1777.0,1.1974393530997305,1450.0,0.977088948787062
48,76878,1688.0,622.0,51802.0,273.0,16.172985781990523,669.0,1.0755627009646302,600.0,0.9646302250803859
48,76882,214.0,103.0,34875.0,58.0,27.102803738317757,56.0,0.5436893203883495,,
48,76884,115.0,41.0,46719.0,25.0,21.73913043478261,48.0,1.170731707317073,45.0,1.0975609756097562
48,76885,216.0,71.0,-666666666.0,9.0,4.166666666666667,13.0,0.18309859154929578,,
48,76887,82.0,51.0,-666666666.0,19.0,23.170731707317074,52.0,1.0196078431372548,,
48,76888,151.0,86.0,-666666666.0,38.0,25.165562913907284,37.0,0.43023255813953487,,
48,76890,982.0,336.0,63542.0,44.0,4.480651731160896,359.0,1.068452380952381,315.0,0.9375
48,76901,31667.0,11617.0,57406.0,4637.0,14.64300375785518,14605.0,1.2572092622880262,12780.0,1.1001119049668588
48,76903,31248.0,11682.0,37455.0,5722.0,18.3115719406042,13669.0,1.170090737887348,12380.0,1.0597500428008904
48,76904,36178.0,14343.0,66454.0,3047.0,8.42224556360219,18077.0,1.2603360524297567,16315.0,1.1374886704315694
48,76905,12206.0,4332.0,59042.0,1386.0,11.355071276421432,5190.0,1.1980609418282548,4830.0,1.1149584487534625
48,76908,2554.0,0.0,-666666666.0,0.0,0.0,1628.0,inf,315.0,inf
48,76930,107.0,41.0,61250.0,9.0,8.411214953271028,52.0,1.2682926829268293,40.0,0.975609756097561
48,76932,3819.0,1092.0,74342.0,416.0,10.892903901544907,1607.0,1.4716117216117217,1460.0,1.336996336996337
48,76933,1209.0,556.0,48548.0,115.0,9.511993382961125,552.0,0.9928057553956835,515.0,0.9262589928057554
48,76934,1084.0,359.0,52813.0,225.0,20.756457564575644,323.0,0.8997214484679665,300.0,0.8356545961002786
48,76935,1791.0,565.0,77829.0,22.0,1.2283640424343942,631.0,1.1168141592920353,595.0,1.0530973451327434
48,76936,2983.0,1075.0,53229.0,467.0,15.65538048944016,1257.0,1.1693023255813952,1135.0,1.0558139534883721
48,76937,15.0,8.0,-666666666.0,0.0,0.0,8.0,1.0,,
48,76939,0.0,0.0,-666666666.0,0.0,,0.0,,-666666666.0,-inf
48,76940,113.0,47.0,-666666666.0,36.0,31.858407079646017,49.0,1.0425531914893618,,
48,76941,1455.0,602.0,43594.0,232.0,15.945017182130584,537.0,0.8920265780730897,510.0,0.8471760797342193
48,76943,3420.0,1352.0,45568.0,639.0,18.68421052631579,1613.0,1.1930473372781065,1450.0,1.0724852071005917
48,76945,1798.0,876.0,42895.0,250.0,13.904338153503893,695.0,0.79337899543379,600.0,0.684931506849315
48,76949,12.0,5.0,-666666666.0,5.0,41.666666666666664,1.0,0.2,,
48,76950,3867.0,1421.0,54271.0,552.0,14.274631497284718,1636.0,1.151301900070373,1540.0,1.083743842364532
48,76951,1231.0,458.0,59868.0,29.0,2.355808285946385,615.0,1.3427947598253276,515.0,1.1244541484716157
48,76953,101.0,67.0,-666666666.0,0.0,0.0,61.0,0.9104477611940298,60.0,0.8955223880597015
48,76955,192.0,53.0,94107.0,0.0,0.0,95.0,1.7924528301886793,80.0,1.509433962264151
48,76957,134.0,31.0,-666666666.0,0.0,0.0,31.0,1.0,,
48,76958,183.0,80.0,-666666666.0,3.0,1.639344262295082,51.0,0.6375,50.0,0.625
48,77002,15613.0,4678.0,71369.0,1686.0,10.798693396528535,4568.0,0.9764856776400171,2930.0,0.6263360410431809
48,77003,9707.0,4698.0,72295.0,2741.0,28.237354486453075,5617.0,1.1956151553852703,4540.0,0.9663686675180928
48,77004,37294.0,13418.0,51309.0,7141.0,19.147852201426502,16817.0,1.2533164406021762,12905.0,0.9617677746310925
48,77005,28572.0,10107.0,192380.0,896.0,3.135937281254375,11752.0,1.1627584842188583,10265.0,1.0156327297912338
48,77006,22580.0,12972.0,85956.0,1723.0,7.630646589902569,14447.0,1.1137064446500153,12290.0,0.9474252235584335
48,77007,40080.0,20394.0,125653.0,2092.0,5.219560878243513,27944.0,1.3702069236049819,25720.0,1.261155241737766
48,77008,34895.0,16337.0,108644.0,1978.0,5.668433873047714,21517.0,1.3170716777866194,19990.0,1.2236028646630348
48,77009,36147.0,14123.0,56316.0,6933.0,19.180014938999086,18204.0,1.288961268852227,15605.0,1.1049352120654252
48,77010,890.0,600.0,250001.0,60.0,6.741573033707865,593.0,0.9883333333333333,380.0,0.6333333333333333
48,77011,17447.0,5922.0,31314.0,6229.0,35.7024130222961,7101.0,1.1990881458966565,5865.0,0.9903748733535968
48,77012,19597.0,5981.0,39489.0,4584.0,23.39133540848089,8397.0,1.4039458284567798,6900.0,1.1536532352449422
48,77013,19198.0,5823.0,38665.0,4291.0,22.35128659235337,7382.0,1.267731409926155,6640.0,1.1403056843551433
48,77014,37488.0,11801.0,50938.0,7115.0,18.97940674349125,17055.0,1.4452165070756715,14900.0,1.2626048639945768
48,77015,56477.0,17384.0,47371.0,12175.0,21.55744816473963,23320.0,1.3414634146341464,21120.0,1.2149102623101702
48,77016,30741.0,9679.0,36335.0,8130.0,26.44676490680199,10816.0,1.1174708131005269,9145.0,0.944829011261494
48,77017,32985.0,10087.0,49994.0,6289.0,19.066242231317265,14557.0,1.443144641617924,12495.0,1.2387231089521167
48,77018,28229.0,10934.0,90422.0,4516.0,15.997732827942896,12667.0,1.1584964331443204,11675.0,1.067770257911103
48,77019,22057.0,11233.0,116207.0,2115.0,9.588792673527678,12642.0,1.1254339891391436,11310.0,1.0068548028131399
48,77020,26357.0,8670.0,32207.0,8396.0,31.854915202792426,9848.0,1.1358708189158016,8225.0,0.9486735870818915
48,77021,26214.0,10720.0,37913.0,7492.0,28.5801480125124,10405.0,0.9706156716417911,8645.0,0.8064365671641791
48,77022,27924.0,9255.0,31183.0,9135.0,32.71379458530296,10910.0,1.17882225823879,9175.0,0.9913560237709347
48,77023,29138.0,9837.0,41583.0,7562.0,25.952364609787907,12794.0,1.3005997763545796,10880.0,1.1060282606485716
48,77024,38190.0,15218.0,123274.0,2554.0,6.687614558785023,15386.0,1.0110395584176632,14490.0,0.952161913523459
48,77025,28540.0,12590.0,76772.0,3246.0,11.373510861948143,14174.0,1.1258141382049245,12275.0,0.9749801429706116
48,77026,21300.0,7960.0,28678.0,7220.0,33.89671361502347,8079.0,1.0149497487437187,6685.0,0.839824120603015
48,77027,18323.0,9733.0,98463.0,1372.0,7.487856792010042,10624.0,1.091544230966814,9905.0,1.0176718380766465
48,77028,17425.0,5847.0,29014.0,5072.0,29.107604017216644,6071.0,1.0383102445698649,5155.0,0.8816487087395245
48,77029,17781.0,5647.0,38183.0,4822.0,27.118834711208592,6588.0,1.1666371524703383,5635.0,0.9978749778643528
48,77030,11229.0,5058.0,90075.0,1367.0,12.173835604239024,5510.0,1.0893633847370503,3845.0,0.7601818900751285
48,77031,18058.0,6296.0,48029.0,3850.0,21.32019049728652,8537.0,1.3559402795425668,7215.0,1.1459656925031767
48,77032,14535.0,4315.0,32473.0,5941.0,40.87375300997592,4957.0,1.1487833140208574,4190.0,0.9710312862108922
48,77033,30558.0,9165.0,38162.0,8498.0,27.809411610707507,10035.0,1.0949263502454991,8685.0,0.9476268412438625
48,77034,40635.0,12248.0,51608.0,7208.0,17.738402854681926,18745.0,1.530453951665578,16045.0,1.310009797517962
48,77035,36931.0,13764.0,44382.0,8369.0,22.661178955349165,17360.0,1.2612612612612613,14320.0,1.040395233943621
48,77036,74472.0,26500.0,30952.0,24642.0,33.08894618111505,34206.0,1.2907924528301886,25745.0,0.9715094339622642
48,77037,18966.0,5136.0,43180.0,5385.0,28.392913634925655,8021.0,1.561721183800623,7115.0,1.3853193146417446
48,77038,31912.0,9075.0,41052.0,8605.0,26.964778139884682,13246.0,1.4596143250688705,11690.0,1.2881542699724517
48,77039,28877.0,7607.0,36769.0,9510.0,32.932783876441455,10995.0,1.4453792559484686,9835.0,1.2928881293545418
48,77040,47823.0,17785.0,59453.0,5966.0,12.475168851807707,23765.0,1.3362384031487209,21415.0,1.204104582513354
48,77041,33941.0,11350.0,87489.0,2715.0,7.999175039038331,16738.0,1.4747136563876653,15730.0,1.3859030837004405
48,77042,41734.0,19251.0,49726.0,7664.0,18.363923898979248,21974.0,1.1414471975481792,19305.0,1.002805049088359
48,77043,24803.0,9274.0,64810.0,3363.0,13.558843688263517,12041.0,1.298361009273237,10720.0,1.1559197757170585
48,77044,48783.0,14294.0,80503.0,5020.0,10.290470040792899,21187.0,1.482230306422275,19590.0,1.370505107037918
48,77045,36532.0,10391.0,57843.0,5366.0,14.688492280740173,15080.0,1.4512558945241074,13190.0,1.2693677220671735
48,77046,1207.0,809.0,87891.0,16.0,1.3256006628003314,860.0,1.0630407911001236,655.0,0.8096415327564895
48,77047,32616.0,10533.0,67725.0,3917.0,12.009443218052489,15462.0,1.4679578467673027,13580.0,1.2892813063704547
48,77048,18383.0,6041.0,41300.0,4444.0,24.174509057281185,6899.0,1.1420294653203111,5995.0,0.9923853666611488
48,77049,36434.0,10809.0,62994.0,4542.0,12.466377559422517,16345.0,1.5121657877694514,14910.0,1.379406050513461
48,77050,4741.0,1454.0,48500.0,988.0,20.83948534064543,1770.0,1.2173314993122422,1630.0,1.1210453920220083
48,77051,17221.0,6379.0,30646.0,6070.0,35.247662737355554,5959.0,0.934158959084496,4780.0,0.7493337513716883
48,77053,31650.0,8840.0,50368.0,6639.0,20.976303317535546,13000.0,1.4705882352941178,11440.0,1.2941176470588236
48,77054,23267.0,13097.0,50827.0,4910.0,21.10284952937637,13438.0,1.0260364969076887,10090.0,0.7704054363594717
48,77055,44671.0,15458.0,55591.0,9802.0,21.94264735510734,21482.0,1.3897011256307414,17880.0,1.156682623884073
48,77056,22056.0,11370.0,108359.0,1288.0,5.83968081247733,11930.0,1.0492524186455585,10425.0,0.91688654353562
48,77057,41690.0,20169.0,62644.0,6506.0,15.605660829935236,23159.0,1.1482473102285686,19605.0,0.9720362933214339
48,77058,16120.0,7689.0,55035.0,2576.0,15.98014888337469,8672.0,1.1278449733385356,7595.0,0.98777474313955
48,77059,17254.0,5899.0,139163.0,593.0,3.43688420076504,7527.0,1.2759789794880487,6870.0,1.1646041701983387
48,77060,45642.0,14165.0,31006.0,15022.0,32.9126681565225,18686.0,1.3191669608189198,15115.0,1.0670667137310272
48,77061,26253.0,8700.0,41980.0,5257.0,20.024378166304803,12178.0,1.3997701149425288,9670.0,1.1114942528735632
48,77062,26477.0,9545.0,95564.0,2222.0,8.392189447444952,11941.0,1.2510214772132007,10940.0,1.146149816657936
48,77063,39249.0,18753.0,46324.0,8196.0,20.882060689444316,20437.0,1.0897989654988536,17450.0,0.9305177838212553
48,77064,48637.0,16139.0,71754.0,6156.0,12.657030655673664,24093.0,1.4928434227647314,21920.0,1.3582006320094182
48,77065,37793.0,14847.0,57370.0,3679.0,9.734606937792712,18760.0,1.2635549269212636,17345.0,1.1682494780090253
48,77066,35676.0,10804.0,61930.0,4844.0,13.577755353739208,15776.0,1.4601999259533507,14105.0,1.3055349870418365
48,77067,35227.0,10217.0,43282.0,8467.0,24.0355409203168,15400.0,1.507291768620926,13575.0,1.328667906430459
48,77068,11011.0,3986.0,83803.0,1196.0,10.861865407319954,5577.0,1.3991470145509282,5090.0,1.2769693928750627
48,77069,19345.0,8275.0,67470.0,1476.0,7.629878521581804,8950.0,1.081570996978852,7905.0,0.9552870090634441
48,77070,53057.0,20264.0,66569.0,4970.0,9.367284241476149,25829.0,1.2746249506514016,22645.0,1.11749901302803
48,77071,28888.0,10110.0,48532.0,4259.0,14.743145942952092,12545.0,1.2408506429277943,11010.0,1.089020771513353
48,77072,61122.0,17954.0,41228.0,13266.0,21.704132718170218,27224.0,1.516319483123538,22835.0,1.2718614236381864
48,77073,39939.0,13745.0,50931.0,5020.0,12.569167981171287,18868.0,1.372717351764278,16880.0,1.2280829392506365
48,77074,40978.0,12840.0,42776.0,11306.0,27.590414368685636,18064.0,1.4068535825545172,14930.0,1.162772585669782
48,77075,44517.0,12953.0,54819.0,7038.0,15.809690679964957,21110.0,1.6297382845672816,18070.0,1.3950436192387863
48,77076,36009.0,10382.0,38346.0,11082.0,30.775639423477465,14802.0,1.4257368522442688,12795.0,1.2324214987478328
48,77077,59588.0,27097.0,65193.0,6483.0,10.879707323622206,30493.0,1.125327527032513,27240.0,1.0052773369745729
48,77078,15663.0,4640.0,40298.0,2897.0,18.49581817021005,5490.0,1.1831896551724137,4625.0,0.9967672413793104
48,77079,34122.0,12275.0,91375.0,3113.0,9.12314635718891,14832.0,1.2083095723014257,13445.0,1.095315682281059
48,77080,45586.0,15225.0,48547.0,10678.0,23.423858202079586,21605.0,1.4190476190476191,17495.0,1.1490968801313628
48,77081,53031.0,18846.0,33502.0,18449.0,34.789085629160304,26347.0,1.3980154940040326,20510.0,1.0882945983232517
48,77082,55056.0,22308.0,51943.0,9377.0,17.03174949142691,27625.0,1.2383449883449884,25000.0,1.1206741975972745
48,77083,78298.0,22338.0,54425.0,11270.0,14.39372653196761,35589.0,1.5932044050496912,31730.0,1.4204494583221416
48,77084,107673.0,35082.0,64133.0,12999.0,12.072664456270374,50532.0,1.4403967846759023,45220.0,1.2889801037569124
48,77085,17991.0,5274.0,57167.0,2096.0,11.650269579234061,8658.0,1.6416382252559727,7400.0,1.403109594235874
48,77086,28636.0,7922.0,48211.0,6141.0,21.445034222656794,12337.0,1.5573087604140368,10765.0,1.358874021711689
48,77087,37886.0,11109.0,39800.0,9058.0,23.908567808689227,15480.0,1.3934647583040778,12980.0,1.1684220001800343
48,77088,55734.0,17379.0,42489.0,11578.0,20.773674956041194,22899.0,1.3176247194890385,19955.0,1.1482248690948846
48,77089,54751.0,17362.0,69617.0,6543.0,11.950466658143231,26345.0,1.5173943094113582,22865.0,1.3169565718235225
48,77090,40761.0,15927.0,39808.0,8727.0,21.41017148745124,19313.0,1.2125949645256482,17160.0,1.0774157091731023
48,77091,27750.0,9911.0,36098.0,6898.0,24.857657657657658,11970.0,1.2077489657955807,10270.0,1.0362223791746543
48,77092,38458.0,13954.0,39536.0,12062.0,31.36408549586562,18187.0,1.303353877024509,15345.0,1.099684678228465
48,77093,47135.0,12831.0,31301.0,17197.0,36.484565609419754,16728.0,1.303717559036708,14135.0,1.1016288675863144
48,77094,10271.0,3370.0,178354.0,210.0,2.0445915684938174,4256.0,1.2629080118694362,3945.0,1.1706231454005935
48,77095,70692.0,24114.0,92225.0,5100.0,7.214394839585809,34609.0,1.4352243509994194,31145.0,1.291573359873932
48,77096,32682.0,12995.0,65608.0,4272.0,13.071415458050303,15128.0,1.1641400538668718,12870.0,0.9903809157368219
48,77098,13818.0,8246.0,91138.0,1008.0,7.2948328267477205,8869.0,1.0755517826825127,7975.0,0.9671355808877031
48,77099,52294.0,17017.0,40802.0,11664.0,22.30466210272689,23230.0,1.3651054827525415,20195.0,1.1867544220485398
48,77201,0.0,0.0,-666666666.0,0.0,,0.0,,-666666666.0,-inf
48,77301,34169.0,10503.0,46875.0,6260.0,18.3207000497527,15209.0,1.4480624583452346,13095.0,1.2467866323907455
48,77302,18658.0,6283.0,77215.0,2292.0,12.284274841890879,7664.0,1.2197994588572338,7255.0,1.1547031672767787
48,77303,20655.0,6689.0,55311.0,2734.0,13.236504478334544,9209.0,1.3767379279413963,8515.0,1.2729854985797577
48,77304,33364.0,13149.0,64516.0,2618.0,7.846780961515406,16373.0,1.2451897482698304,15015.0,1.1419119324663471
48,77306,13569.0,4252.0,50045.0,2188.0,16.12499078782519,5504.0,1.2944496707431796,4885.0,1.148871119473189
48,77316,26119.0,8428.0,103875.0,1350.0,5.168651173475248,11092.0,1.3160892263882298,10330.0,1.2256763170384433
