State ID,Zipcode,Population,Number of Households,Household Income,Poverty Count,Poverty Rate,Total Commute Time,Average Commute Time,Total Vehicles,Average Vehicles per Household,State
30,59443,434.0,186.0,70395.0,67.0,15.43778801843318,177.0,0.9516129032258065,170.0,0.9139784946236559,MT
30,59444,253.0,86.0,42813.0,89.0,35.17786561264822,89.0,1.0348837209302326,60.0,0.6976744186046512,MT
30,59446,593.0,224.0,47763.0,81.0,13.659359190556492,217.0,0.96875,155.0,0.6919642857142857,MT
30,59447,329.0,149.0,48958.0,43.0,13.069908814589665,108.0,0.7248322147651006,70.0,0.4697986577181208,MT
30,59448,753.0,141.0,33750.0,292.0,38.778220451527226,190.0,1.3475177304964538,130.0,0.9219858156028369,MT
30,59450,555.0,228.0,50000.0,45.0,8.108108108108109,250.0,1.0964912280701755,210.0,0.9210526315789473,MT
30,59451,149.0,61.0,55938.0,61.0,40.939597315436245,65.0,1.0655737704918034,40.0,0.6557377049180327,MT
30,59452,529.0,242.0,45625.0,49.0,9.262759924385634,217.0,0.8966942148760331,145.0,0.5991735537190083,MT
30,59453,265.0,126.0,35000.0,19.0,7.169811320754717,92.0,0.7301587301587301,50.0,0.3968253968253968,MT
30,59454,192.0,97.0,44583.0,29.0,15.104166666666666,91.0,0.9381443298969072,75.0,0.7731958762886598,MT
30,59456,260.0,88.0,-666666666.0,114.0,43.84615384615385,111.0,1.2613636363636365,,,MT
30,59457,8887.0,3906.0,50432.0,1376.0,15.483290199167323,3862.0,0.9887352790578597,3210.0,0.8218125960061444,MT
30,59460,174.0,98.0,24524.0,45.0,25.862068965517242,56.0,0.5714285714285714,,,MT
30,59461,22.0,7.0,-666666666.0,6.0,27.272727272727273,3.0,0.42857142857142855,,,MT
30,59462,172.0,84.0,40417.0,4.0,2.3255813953488373,32.0,0.38095238095238093,,,MT
30,59463,85.0,58.0,-666666666.0,16.0,18.823529411764707,32.0,0.5517241379310345,,,MT
30,59464,452.0,198.0,44444.0,63.0,13.938053097345133,182.0,0.9191919191919192,140.0,0.7070707070707071,MT
30,59465,37.0,20.0,-666666666.0,8.0,21.62162162162162,11.0,0.55,10.0,0.5,MT
30,59466,111.0,47.0,-666666666.0,7.0,6.306306306306307,42.0,0.8936170212765957,40.0,0.851063829787234,MT
30,59467,109.0,46.0,53750.0,11.0,10.091743119266056,49.0,1.065217391304348,40.0,0.8695652173913043,MT
30,59468,647.0,245.0,50250.0,44.0,6.800618238021638,222.0,0.9061224489795918,175.0,0.7142857142857143,MT
30,59469,147.0,52.0,50938.0,6.0,4.081632653061225,45.0,0.8653846153846154,30.0,0.5769230769230769,MT
30,59471,399.0,164.0,53333.0,67.0,16.791979949874687,151.0,0.9207317073170732,90.0,0.5487804878048781,MT
30,59472,654.0,255.0,54861.0,94.0,14.37308868501529,260.0,1.0196078431372548,235.0,0.9215686274509803,MT
30,59474,3497.0,1316.0,48111.0,253.0,7.234772662281956,1381.0,1.0493920972644377,1145.0,0.8700607902735562,MT
30,59477,429.0,123.0,75486.0,54.0,12.587412587412587,165.0,1.3414634146341464,125.0,1.016260162601626,MT
30,59479,691.0,343.0,41250.0,133.0,19.247467438494933,334.0,0.9737609329446064,190.0,0.5539358600583091,MT
30,59480,637.0,195.0,71875.0,19.0,2.9827315541601256,216.0,1.1076923076923078,160.0,0.8205128205128205,MT
30,59482,689.0,236.0,69167.0,104.0,15.09433962264151,254.0,1.076271186440678,215.0,0.9110169491525424,MT
30,59483,612.0,219.0,65341.0,73.0,11.928104575163399,207.0,0.9452054794520548,175.0,0.7990867579908676,MT
30,59484,100.0,55.0,65156.0,6.0,6.0,47.0,0.8545454545454545,,,MT
30,59485,562.0,237.0,61932.0,23.0,4.092526690391459,206.0,0.869198312236287,185.0,0.7805907172995781,MT
30,59486,1267.0,430.0,49500.0,206.0,16.25887924230466,464.0,1.0790697674418606,395.0,0.9186046511627907,MT
